title,studio,domestic_gross,foreign_gross,year,movie_id,start_year,runtime_minutes,genres,averagerating,numvotes,production_budget,total_gross,worldwide_gross,roi,budget_tier,total_revenue
Predators,Fox,52000000.0,75200000.0,2010,tt1424381,2010,107.0,Sci-Fi,6.4,199764,40000000.0,127200000.0,127200000.0,2.18,High Budget(>$25M),127200000.0
Dear John,SGem,80000000.0,35000000.0,2010,tt0989757,2010,108.0,Drama,6.3,128657,25000000.0,115000000.0,115000000.0,3.6,High Budget(>$25M),115000000.0
Dear John,SGem,80000000.0,35000000.0,2010,tt0989757,2010,108.0,Romance,6.3,128657,25000000.0,115000000.0,115000000.0,3.6,High Budget(>$25M),115000000.0
Dear John,SGem,80000000.0,35000000.0,2010,tt0989757,2010,108.0,War,6.3,128657,25000000.0,115000000.0,115000000.0,3.6,High Budget(>$25M),115000000.0
Cats & Dogs: The Revenge of Kitty Galore,WB,43600000.0,68900000.0,2010,tt1287468,2010,82.0,Action,4.3,12642,85000000.0,112500000.0,112500000.0,0.3235294117647059,High Budget(>$25M),112500000.0
Cats & Dogs: The Revenge of Kitty Galore,WB,43600000.0,68900000.0,2010,tt1287468,2010,82.0,Comedy,4.3,12642,85000000.0,112500000.0,112500000.0,0.3235294117647059,High Budget(>$25M),112500000.0
Cats & Dogs: The Revenge of Kitty Galore,WB,43600000.0,68900000.0,2010,tt1287468,2010,82.0,Family,4.3,12642,85000000.0,112500000.0,112500000.0,0.3235294117647059,High Budget(>$25M),112500000.0
Tooth Fairy,Fox,60000000.0,52400000.0,2010,tt0808510,2010,101.0,Comedy,5.0,37939,48000000.0,112400000.0,112400000.0,1.3416666666666666,High Budget(>$25M),112400000.0
Tooth Fairy,Fox,60000000.0,52400000.0,2010,tt0808510,2010,101.0,Family,5.0,37939,48000000.0,112400000.0,112400000.0,1.3416666666666666,High Budget(>$25M),112400000.0
Tooth Fairy,Fox,60000000.0,52400000.0,2010,tt0808510,2010,101.0,Fantasy,5.0,37939,48000000.0,112400000.0,112400000.0,1.3416666666666666,High Budget(>$25M),112400000.0
Tooth Fairy,Fox,60000000.0,52400000.0,2010,tt7906260,2019,86.0,Horror,2.6,64,48000000.0,112400000.0,112400000.0,1.3416666666666666,High Budget(>$25M),112400000.0
Life as We Know It,WB,53400000.0,52300000.0,2010,tt1055292,2010,114.0,Comedy,6.6,113077,38000000.0,105700000.0,105700000.0,1.7815789473684212,High Budget(>$25M),105700000.0
Life as We Know It,WB,53400000.0,52300000.0,2010,tt1055292,2010,114.0,Drama,6.6,113077,38000000.0,105700000.0,105700000.0,1.7815789473684212,High Budget(>$25M),105700000.0
Life as We Know It,WB,53400000.0,52300000.0,2010,tt1055292,2010,114.0,Romance,6.6,113077,38000000.0,105700000.0,105700000.0,1.7815789473684212,High Budget(>$25M),105700000.0
Hereafter,WB,32700000.0,72500000.0,2010,tt1212419,2010,129.0,Drama,6.5,87288,50000000.0,105200000.0,105200000.0,1.104,High Budget(>$25M),105200000.0
Hereafter,WB,32700000.0,72500000.0,2010,tt1212419,2010,129.0,Fantasy,6.5,87288,50000000.0,105200000.0,105200000.0,1.104,High Budget(>$25M),105200000.0
Hereafter,WB,32700000.0,72500000.0,2010,tt1212419,2010,129.0,Romance,6.5,87288,50000000.0,105200000.0,105200000.0,1.104,High Budget(>$25M),105200000.0
The Girl with the Dragon Tattoo,MBox,10100000.0,94300000.0,2010,tt1568346,2011,158.0,Crime,7.8,387580,90000000.0,104400000.0,104400000.0,0.16,High Budget(>$25M),104400000.0
The Girl with the Dragon Tattoo,MBox,10100000.0,94300000.0,2010,tt1568346,2011,158.0,Drama,7.8,387580,90000000.0,104400000.0,104400000.0,0.16,High Budget(>$25M),104400000.0
The Girl with the Dragon Tattoo,MBox,10100000.0,94300000.0,2010,tt1568346,2011,158.0,Mystery,7.8,387580,90000000.0,104400000.0,104400000.0,0.16,High Budget(>$25M),104400000.0
Killers,LGF,47100000.0,51100000.0,2010,tt1103153,2010,100.0,Action,5.4,82237,75000000.0,98200000.0,98200000.0,0.30933333333333335,High Budget(>$25M),98200000.0
Killers,LGF,47100000.0,51100000.0,2010,tt1103153,2010,100.0,Comedy,5.4,82237,75000000.0,98200000.0,98200000.0,0.30933333333333335,High Budget(>$25M),98200000.0
Killers,LGF,47100000.0,51100000.0,2010,tt1103153,2010,100.0,Romance,5.4,82237,75000000.0,98200000.0,98200000.0,0.30933333333333335,High Budget(>$25M),98200000.0
Killers,LGF,47100000.0,51100000.0,2010,tt2409300,2014,137.0,Action,6.5,4472,75000000.0,98200000.0,98200000.0,0.30933333333333335,High Budget(>$25M),98200000.0
Killers,LGF,47100000.0,51100000.0,2010,tt2409300,2014,137.0,Crime,6.5,4472,75000000.0,98200000.0,98200000.0,0.30933333333333335,High Budget(>$25M),98200000.0
Killers,LGF,47100000.0,51100000.0,2010,tt2409300,2014,137.0,Drama,6.5,4472,75000000.0,98200000.0,98200000.0,0.30933333333333335,High Budget(>$25M),98200000.0
Kick-Ass,LGF,48100000.0,48100000.0,2010,tt1250777,2010,117.0,Action,7.6,497363,28000000.0,96200000.0,96200000.0,2.4357142857142855,High Budget(>$25M),96200000.0
Kick-Ass,LGF,48100000.0,48100000.0,2010,tt1250777,2010,117.0,Comedy,7.6,497363,28000000.0,96200000.0,96200000.0,2.4357142857142855,High Budget(>$25M),96200000.0
Green Zone,Uni.,35100000.0,59800000.0,2010,tt0947810,2010,115.0,Action,6.8,122132,100000000.0,94900000.0,94900000.0,-0.051,High Budget(>$25M),94900000.0
Green Zone,Uni.,35100000.0,59800000.0,2010,tt0947810,2010,115.0,Drama,6.8,122132,100000000.0,94900000.0,94900000.0,-0.051,High Budget(>$25M),94900000.0
Green Zone,Uni.,35100000.0,59800000.0,2010,tt0947810,2010,115.0,Thriller,6.8,122132,100000000.0,94900000.0,94900000.0,-0.051,High Budget(>$25M),94900000.0
Get Him to the Greek,Uni.,61000000.0,30300000.0,2010,tt1226229,2010,109.0,Adventure,6.4,161653,40000000.0,91300000.0,91300000.0,1.2825,High Budget(>$25M),91300000.0
Get Him to the Greek,Uni.,61000000.0,30300000.0,2010,tt1226229,2010,109.0,Comedy,6.4,161653,40000000.0,91300000.0,91300000.0,1.2825,High Budget(>$25M),91300000.0
Get Him to the Greek,Uni.,61000000.0,30300000.0,2010,tt1226229,2010,109.0,Music,6.4,161653,40000000.0,91300000.0,91300000.0,1.2825,High Budget(>$25M),91300000.0
Burlesque,SGem,39400000.0,50100000.0,2010,tt1126591,2010,119.0,Drama,6.4,71021,55000000.0,89500000.0,89500000.0,0.6272727272727273,High Budget(>$25M),89500000.0
Burlesque,SGem,39400000.0,50100000.0,2010,tt1126591,2010,119.0,Music,6.4,71021,55000000.0,89500000.0,89500000.0,0.6272727272727273,High Budget(>$25M),89500000.0
Burlesque,SGem,39400000.0,50100000.0,2010,tt1126591,2010,119.0,Musical,6.4,71021,55000000.0,89500000.0,89500000.0,0.6272727272727273,High Budget(>$25M),89500000.0
Burlesque,SGem,39400000.0,50100000.0,2010,tt1586713,2010,107.24295010845987,Drama,7.0,45,55000000.0,89500000.0,89500000.0,0.6272727272727273,High Budget(>$25M),89500000.0
The Last Song,BV,63000000.0,26100000.0,2010,tt1294226,2010,107.0,Drama,6.0,74914,20000000.0,89100000.0,89100000.0,3.455,Mid Budget($10M-$25M),89100000.0
The Last Song,BV,63000000.0,26100000.0,2010,tt1294226,2010,107.0,Music,6.0,74914,20000000.0,89100000.0,89100000.0,3.455,Mid Budget($10M-$25M),89100000.0
The Last Song,BV,63000000.0,26100000.0,2010,tt1294226,2010,107.0,Romance,6.0,74914,20000000.0,89100000.0,89100000.0,3.455,Mid Budget($10M-$25M),89100000.0
Dinner for Schmucks,P/DW,73000000.0,13800000.0,2010,tt0427152,2010,114.0,Comedy,5.9,91546,69000000.0,86800000.0,86800000.0,0.2579710144927536,High Budget(>$25M),86800000.0
Marmaduke,Fox,33600000.0,50100000.0,2010,tt1392197,2010,87.0,Comedy,4.2,13283,50000000.0,83700000.0,83700000.0,0.674,High Budget(>$25M),83700000.0
Marmaduke,Fox,33600000.0,50100000.0,2010,tt1392197,2010,87.0,Family,4.2,13283,50000000.0,83700000.0,83700000.0,0.674,High Budget(>$25M),83700000.0
Piranha 3D,W/Dim.,25000000.0,58200000.0,2010,tt0464154,2010,88.0,Comedy,5.4,81327,24000000.0,83200000.0,83200000.0,2.466666666666667,Mid Budget($10M-$25M),83200000.0
Piranha 3D,W/Dim.,25000000.0,58200000.0,2010,tt0464154,2010,88.0,Horror,5.4,81327,24000000.0,83200000.0,83200000.0,2.466666666666667,Mid Budget($10M-$25M),83200000.0
Edge of Darkness,WB,43300000.0,37800000.0,2010,tt1226273,2010,117.0,Crime,6.6,84753,60000000.0,81100000.0,81100000.0,0.3516666666666667,High Budget(>$25M),81100000.0
Edge of Darkness,WB,43300000.0,37800000.0,2010,tt1226273,2010,117.0,Drama,6.6,84753,60000000.0,81100000.0,81100000.0,0.3516666666666667,High Budget(>$25M),81100000.0
Edge of Darkness,WB,43300000.0,37800000.0,2010,tt1226273,2010,117.0,Mystery,6.6,84753,60000000.0,81100000.0,81100000.0,0.3516666666666667,High Budget(>$25M),81100000.0
Vampires Suck,Fox,36700000.0,43900000.0,2010,tt1666186,2010,82.0,Comedy,3.4,43984,20000000.0,80600000.0,80600000.0,3.03,Mid Budget($10M-$25M),80600000.0
Letters to Juliet,Sum.,53000000.0,26100000.0,2010,tt0892318,2010,105.0,Adventure,6.6,86137,30000000.0,79100000.0,79100000.0,1.6366666666666667,High Budget(>$25M),79100000.0
Letters to Juliet,Sum.,53000000.0,26100000.0,2010,tt0892318,2010,105.0,Comedy,6.6,86137,30000000.0,79100000.0,79100000.0,1.6366666666666667,High Budget(>$25M),79100000.0
Letters to Juliet,Sum.,53000000.0,26100000.0,2010,tt0892318,2010,105.0,Drama,6.6,86137,30000000.0,79100000.0,79100000.0,1.6366666666666667,High Budget(>$25M),79100000.0
Diary of a Wimpy Kid,Fox,64000000.0,11700000.0,2010,tt1196141,2010,94.0,Comedy,6.2,38640,15000000.0,75700000.0,75700000.0,4.046666666666667,Mid Budget($10M-$25M),75700000.0
Diary of a Wimpy Kid,Fox,64000000.0,11700000.0,2010,tt1196141,2010,94.0,Drama,6.2,38640,15000000.0,75700000.0,75700000.0,4.046666666666667,Mid Budget($10M-$25M),75700000.0
Diary of a Wimpy Kid,Fox,64000000.0,11700000.0,2010,tt1196141,2010,94.0,Family,6.2,38640,15000000.0,75700000.0,75700000.0,4.046666666666667,Mid Budget($10M-$25M),75700000.0
Easy A,SGem,58400000.0,16600000.0,2010,tt1282140,2010,92.0,Comedy,7.1,330125,8000000.0,75000000.0,75000000.0,8.375,Low Budget(<$10M),75000000.0
Easy A,SGem,58400000.0,16600000.0,2010,tt1282140,2010,92.0,Drama,7.1,330125,8000000.0,75000000.0,75000000.0,8.375,Low Budget(<$10M),75000000.0
Easy A,SGem,58400000.0,16600000.0,2010,tt1282140,2010,92.0,Romance,7.1,330125,8000000.0,75000000.0,75000000.0,8.375,Low Budget(<$10M),75000000.0
Takers,SGem,57700000.0,11300000.0,2010,tt1135084,2010,107.0,Action,6.2,53377,32000000.0,69000000.0,69000000.0,1.15625,High Budget(>$25M),69000000.0
Takers,SGem,57700000.0,11300000.0,2010,tt1135084,2010,107.0,Crime,6.2,53377,32000000.0,69000000.0,69000000.0,1.15625,High Budget(>$25M),69000000.0
Takers,SGem,57700000.0,11300000.0,2010,tt1135084,2010,107.0,Thriller,6.2,53377,32000000.0,69000000.0,69000000.0,1.15625,High Budget(>$25M),69000000.0
The American,Focus,35600000.0,32299999.0,2010,tt1440728,2010,105.0,Crime,6.3,86863,20000000.0,67899999.0,67899999.0,2.39499995,Mid Budget($10M-$25M),67899999.0
The American,Focus,35600000.0,32299999.0,2010,tt1440728,2010,105.0,Drama,6.3,86863,20000000.0,67899999.0,67899999.0,2.39499995,Mid Budget($10M-$25M),67899999.0
The American,Focus,35600000.0,32299999.0,2010,tt1440728,2010,105.0,Thriller,6.3,86863,20000000.0,67899999.0,67899999.0,2.39499995,Mid Budget($10M-$25M),67899999.0
The Last Exorcism,LGF,41000000.0,26700000.0,2010,tt1320244,2010,87.0,Drama,5.6,45815,1800000.0,67700000.0,67700000.0,36.611111111111114,Low Budget(<$10M),67700000.0
The Last Exorcism,LGF,41000000.0,26700000.0,2010,tt1320244,2010,87.0,Horror,5.6,45815,1800000.0,67700000.0,67700000.0,36.611111111111114,Low Budget(<$10M),67700000.0
The Last Exorcism,LGF,41000000.0,26700000.0,2010,tt1320244,2010,87.0,Thriller,5.6,45815,1800000.0,67700000.0,67700000.0,36.611111111111114,Low Budget(<$10M),67700000.0
The Next Three Days,LGF,21100000.0,46300000.0,2010,tt1458175,2010,133.0,Action,7.4,168066,30000000.0,67400000.0,67400000.0,1.2466666666666666,High Budget(>$25M),67400000.0
The Next Three Days,LGF,21100000.0,46300000.0,2010,tt1458175,2010,133.0,Crime,7.4,168066,30000000.0,67400000.0,67400000.0,1.2466666666666666,High Budget(>$25M),67400000.0
The Next Three Days,LGF,21100000.0,46300000.0,2010,tt1458175,2010,133.0,Drama,7.4,168066,30000000.0,67400000.0,67400000.0,1.2466666666666666,High Budget(>$25M),67400000.0
Skyline,Uni.,21400000.0,45400000.0,2010,tt1564585,2010,92.0,Action,4.4,83710,10000000.0,66800000.0,66800000.0,5.68,Mid Budget($10M-$25M),66800000.0
Skyline,Uni.,21400000.0,45400000.0,2010,tt1564585,2010,92.0,Sci-Fi,4.4,83710,10000000.0,66800000.0,66800000.0,5.68,Mid Budget($10M-$25M),66800000.0
Skyline,Uni.,21400000.0,45400000.0,2010,tt1564585,2010,92.0,Thriller,4.4,83710,10000000.0,66800000.0,66800000.0,5.68,Mid Budget($10M-$25M),66800000.0
Hot Tub Time Machine,MGM,50300000.0,14300000.0,2010,tt1231587,2010,101.0,Comedy,6.4,153962,36000000.0,64600000.0,64600000.0,0.7944444444444444,High Budget(>$25M),64600000.0
Hot Tub Time Machine,MGM,50300000.0,14300000.0,2010,tt1231587,2010,101.0,Sci-Fi,6.4,153962,36000000.0,64600000.0,64600000.0,0.7944444444444444,High Budget(>$25M),64600000.0
Devil,Uni.,33600000.0,29100000.0,2010,tt1314655,2010,80.0,Horror,6.2,122080,10000000.0,62700000.0,62700000.0,5.27,Mid Budget($10M-$25M),62700000.0
Devil,Uni.,33600000.0,29100000.0,2010,tt1314655,2010,80.0,Mystery,6.2,122080,10000000.0,62700000.0,62700000.0,5.27,Mid Budget($10M-$25M),62700000.0
Devil,Uni.,33600000.0,29100000.0,2010,tt1314655,2010,80.0,Thriller,6.2,122080,10000000.0,62700000.0,62700000.0,5.27,Mid Budget($10M-$25M),62700000.0
127 Hours,FoxS,18300000.0,42400000.0,2010,tt1542344,2010,94.0,Adventure,7.6,323949,18000000.0,60700000.0,60700000.0,2.3722222222222222,Mid Budget($10M-$25M),60700000.0
127 Hours,FoxS,18300000.0,42400000.0,2010,tt1542344,2010,94.0,Biography,7.6,323949,18000000.0,60700000.0,60700000.0,2.3722222222222222,Mid Budget($10M-$25M),60700000.0
127 Hours,FoxS,18300000.0,42400000.0,2010,tt1542344,2010,94.0,Drama,7.6,323949,18000000.0,60700000.0,60700000.0,2.3722222222222222,Mid Budget($10M-$25M),60700000.0
Secretariat,BV,59700000.0,537000.0,2010,tt1028576,2010,123.0,Biography,7.2,24536,35000000.0,60237000.0,60237000.0,0.7210571428571428,High Budget(>$25M),60237000.0
Secretariat,BV,59700000.0,537000.0,2010,tt1028576,2010,123.0,Drama,7.2,24536,35000000.0,60237000.0,60237000.0,0.7210571428571428,High Budget(>$25M),60237000.0
Secretariat,BV,59700000.0,537000.0,2010,tt1028576,2010,123.0,Family,7.2,24536,35000000.0,60237000.0,60237000.0,0.7210571428571428,High Budget(>$25M),60237000.0
The Ghost Writer,Sum.,15500000.0,44700000.0,2010,tt1139328,2010,128.0,Drama,7.2,148274,45000000.0,60200000.0,60200000.0,0.3377777777777778,High Budget(>$25M),60200000.0
The Ghost Writer,Sum.,15500000.0,44700000.0,2010,tt1139328,2010,128.0,Mystery,7.2,148274,45000000.0,60200000.0,60200000.0,0.3377777777777778,High Budget(>$25M),60200000.0
The Ghost Writer,Sum.,15500000.0,44700000.0,2010,tt1139328,2010,128.0,Thriller,7.2,148274,45000000.0,60200000.0,60200000.0,0.3377777777777778,High Budget(>$25M),60200000.0
Morning Glory,Par.,31000000.0,29000000.0,2010,tt1126618,2010,107.0,Comedy,6.5,67367,40000000.0,60000000.0,60000000.0,0.5,High Budget(>$25M),60000000.0
Morning Glory,Par.,31000000.0,29000000.0,2010,tt1126618,2010,107.0,Drama,6.5,67367,40000000.0,60000000.0,60000000.0,0.5,High Budget(>$25M),60000000.0
Morning Glory,Par.,31000000.0,29000000.0,2010,tt1126618,2010,107.0,Romance,6.5,67367,40000000.0,60000000.0,60000000.0,0.5,High Budget(>$25M),60000000.0
Remember Me,Sum.,19100000.0,37000000.0,2010,tt1403981,2010,113.0,Drama,7.1,129443,16000000.0,56100000.0,56100000.0,2.50625,Mid Budget($10M-$25M),56100000.0
Remember Me,Sum.,19100000.0,37000000.0,2010,tt1403981,2010,113.0,Romance,7.1,129443,16000000.0,56100000.0,56100000.0,2.50625,Mid Budget($10M-$25M),56100000.0
Remember Me,Sum.,19100000.0,37000000.0,2010,tt4843358,2016,85.0,Comedy,5.2,72,16000000.0,56100000.0,56100000.0,2.50625,Mid Budget($10M-$25M),56100000.0
Cop Out,WB,44900000.0,10700000.0,2010,tt1385867,2010,107.0,Action,5.6,81656,37000000.0,55600000.0,55600000.0,0.5027027027027027,High Budget(>$25M),55600000.0
Cop Out,WB,44900000.0,10700000.0,2010,tt1385867,2010,107.0,Comedy,5.6,81656,37000000.0,55600000.0,55600000.0,0.5027027027027027,High Budget(>$25M),55600000.0
Cop Out,WB,44900000.0,10700000.0,2010,tt1385867,2010,107.0,Crime,5.6,81656,37000000.0,55600000.0,55600000.0,0.5027027027027027,High Budget(>$25M),55600000.0
The Crazies,Over.,39100000.0,15700000.0,2010,tt0455407,2010,101.0,Horror,6.5,104465,19000000.0,54800000.0,54800000.0,1.8842105263157896,Mid Budget($10M-$25M),54800000.0
The Crazies,Over.,39100000.0,15700000.0,2010,tt0455407,2010,101.0,Thriller,6.5,104465,19000000.0,54800000.0,54800000.0,1.8842105263157896,Mid Budget($10M-$25M),54800000.0
The Switch,Mira.,27800000.0,22100000.0,2010,tt0889573,2010,101.0,Comedy,6.1,90661,19000000.0,49900000.0,49900000.0,1.6263157894736842,Mid Budget($10M-$25M),49900000.0
The Switch,Mira.,27800000.0,22100000.0,2010,tt0889573,2010,101.0,Drama,6.1,90661,19000000.0,49900000.0,49900000.0,1.6263157894736842,Mid Budget($10M-$25M),49900000.0
The Switch,Mira.,27800000.0,22100000.0,2010,tt0889573,2010,101.0,Romance,6.1,90661,19000000.0,49900000.0,49900000.0,1.6263157894736842,Mid Budget($10M-$25M),49900000.0
She's Out of My League,Par.,32000000.0,17800000.0,2010,tt0815236,2010,104.0,Comedy,6.4,117245,20000000.0,49800000.0,49800000.0,1.49,Mid Budget($10M-$25M),49800000.0
She's Out of My League,Par.,32000000.0,17800000.0,2010,tt0815236,2010,104.0,Romance,6.4,117245,20000000.0,49800000.0,49800000.0,1.49,Mid Budget($10M-$25M),49800000.0
Charlie St. Cloud,Uni.,31200000.0,17000000.0,2010,tt1438254,2010,99.0,Drama,6.5,55016,44000000.0,48200000.0,48200000.0,0.09545454545454546,High Budget(>$25M),48200000.0
Charlie St. Cloud,Uni.,31200000.0,17000000.0,2010,tt1438254,2010,99.0,Fantasy,6.5,55016,44000000.0,48200000.0,48200000.0,0.09545454545454546,High Budget(>$25M),48200000.0
Charlie St. Cloud,Uni.,31200000.0,17000000.0,2010,tt1438254,2010,99.0,Romance,6.5,55016,44000000.0,48200000.0,48200000.0,0.09545454545454546,High Budget(>$25M),48200000.0
The Spy Next Door,LGF,24300000.0,20900000.0,2010,tt1273678,2010,94.0,Action,5.5,36767,28000000.0,45200000.0,45200000.0,0.6142857142857143,High Budget(>$25M),45200000.0
The Spy Next Door,LGF,24300000.0,20900000.0,2010,tt1273678,2010,94.0,Comedy,5.5,36767,28000000.0,45200000.0,45200000.0,0.6142857142857143,High Budget(>$25M),45200000.0
The Spy Next Door,LGF,24300000.0,20900000.0,2010,tt1273678,2010,94.0,Family,5.5,36767,28000000.0,45200000.0,45200000.0,0.6142857142857143,High Budget(>$25M),45200000.0
Machete,Fox,26600000.0,17500000.0,2010,tt0985694,2010,105.0,Action,6.6,182320,12500000.0,44100000.0,44100000.0,2.528,Mid Budget($10M-$25M),44100000.0
Machete,Fox,26600000.0,17500000.0,2010,tt0985694,2010,105.0,Crime,6.6,182320,12500000.0,44100000.0,44100000.0,2.528,Mid Budget($10M-$25M),44100000.0
Machete,Fox,26600000.0,17500000.0,2010,tt0985694,2010,105.0,Thriller,6.6,182320,12500000.0,44100000.0,44100000.0,2.528,Mid Budget($10M-$25M),44100000.0
Going the Distance,WB (NL),17800000.0,24200000.0,2010,tt1322312,2010,102.0,Comedy,6.3,54421,32000000.0,42000000.0,42000000.0,0.3125,High Budget(>$25M),42000000.0
Going the Distance,WB (NL),17800000.0,24200000.0,2010,tt1322312,2010,102.0,Romance,6.3,54421,32000000.0,42000000.0,42000000.0,0.3125,High Budget(>$25M),42000000.0
For Colored Girls,LGF,37700000.0,17300.0,2010,tt1405500,2010,133.0,Drama,6.1,6728,21000000.0,37717300.0,37717300.0,0.7960619047619047,Mid Budget($10M-$25M),37717300.0
Furry Vengeance,Sum.,17600000.0,18600000.0,2010,tt0492389,2010,92.0,Comedy,3.8,14700,35000000.0,36200000.0,36200000.0,0.03428571428571429,High Budget(>$25M),36200000.0
Furry Vengeance,Sum.,17600000.0,18600000.0,2010,tt0492389,2010,92.0,Family,3.8,14700,35000000.0,36200000.0,36200000.0,0.03428571428571429,High Budget(>$25M),36200000.0
Faster,CBS,23200000.0,12400000.0,2010,tt1433108,2010,98.0,Action,6.5,93618,24000000.0,35600000.0,35600000.0,0.48333333333333334,Mid Budget($10M-$25M),35600000.0
Faster,CBS,23200000.0,12400000.0,2010,tt1433108,2010,98.0,Crime,6.5,93618,24000000.0,35600000.0,35600000.0,0.48333333333333334,Mid Budget($10M-$25M),35600000.0
Faster,CBS,23200000.0,12400000.0,2010,tt1433108,2010,98.0,Drama,6.5,93618,24000000.0,35600000.0,35600000.0,0.48333333333333334,Mid Budget($10M-$25M),35600000.0
The Kids Are All Right,Focus,20800000.0,13900000.0,2010,tt0842926,2010,106.0,Comedy,7.0,120656,4000000.0,34700000.0,34700000.0,7.675,Low Budget(<$10M),34700000.0
The Kids Are All Right,Focus,20800000.0,13900000.0,2010,tt0842926,2010,106.0,Drama,7.0,120656,4000000.0,34700000.0,34700000.0,7.675,Low Budget(<$10M),34700000.0
The Kids Are All Right,Focus,20800000.0,13900000.0,2010,tt0842926,2010,106.0,Romance,7.0,120656,4000000.0,34700000.0,34700000.0,7.675,Low Budget(<$10M),34700000.0
You Will Meet a Tall Dark Stranger,SPC,3200000.0,31000000.0,2010,tt1182350,2010,98.0,Comedy,6.3,41608,15000000.0,34200000.0,34200000.0,1.28,Mid Budget($10M-$25M),34200000.0
You Will Meet a Tall Dark Stranger,SPC,3200000.0,31000000.0,2010,tt1182350,2010,98.0,Drama,6.3,41608,15000000.0,34200000.0,34200000.0,1.28,Mid Budget($10M-$25M),34200000.0
You Will Meet a Tall Dark Stranger,SPC,3200000.0,31000000.0,2010,tt1182350,2010,98.0,Romance,6.3,41608,15000000.0,34200000.0,34200000.0,1.28,Mid Budget($10M-$25M),34200000.0
Leap Year,Uni.,25900000.0,6700000.0,2010,tt1216492,2010,100.0,Comedy,6.5,86125,19000000.0,32600000.0,32600000.0,0.7157894736842105,Mid Budget($10M-$25M),32600000.0
Leap Year,Uni.,25900000.0,6700000.0,2010,tt1216492,2010,100.0,Romance,6.5,86125,19000000.0,32600000.0,32600000.0,0.7157894736842105,Mid Budget($10M-$25M),32600000.0
Leap Year,Uni.,25900000.0,6700000.0,2010,tt1537401,2010,94.0,Drama,5.9,2211,19000000.0,32600000.0,32600000.0,0.7157894736842105,Mid Budget($10M-$25M),32600000.0
Leap Year,Uni.,25900000.0,6700000.0,2010,tt1537401,2010,94.0,Romance,5.9,2211,19000000.0,32600000.0,32600000.0,0.7157894736842105,Mid Budget($10M-$25M),32600000.0
You Again,BV,25700000.0,6300000.0,2010,tt1414382,2010,105.0,Comedy,5.8,46690,20000000.0,32000000.0,32000000.0,0.6,Mid Budget($10M-$25M),32000000.0
You Again,BV,25700000.0,6300000.0,2010,tt1414382,2010,105.0,Family,5.8,46690,20000000.0,32000000.0,32000000.0,0.6,Mid Budget($10M-$25M),32000000.0
You Again,BV,25700000.0,6300000.0,2010,tt1414382,2010,105.0,Romance,5.8,46690,20000000.0,32000000.0,32000000.0,0.6,Mid Budget($10M-$25M),32000000.0
The Losers,WB,23600000.0,5800000.0,2010,tt0480255,2010,97.0,Action,6.4,83876,25000000.0,29400000.0,29400000.0,0.176,High Budget(>$25M),29400000.0
The Losers,WB,23600000.0,5800000.0,2010,tt0480255,2010,97.0,Adventure,6.4,83876,25000000.0,29400000.0,29400000.0,0.176,High Budget(>$25M),29400000.0
